//Version: PianoFingering_v170101
118	8.000000	8.330000	B4	50	50	0	2
119	8.000000	8.330000	B5	50	50	0	5
120	8.000000	8.170000	E2	50	50	1	7
121	8.170000	8.330000	B2	50	50	1	7
122	8.170000	8.330000	E3	50	50	1	8
123	8.330000	8.500000	E2	50	50	1	7
124	8.330000	8.500000	E5	50	50	0	5
125	8.330000	8.500000	G4	50	50	0	3
126	8.330000	8.500000	G5	50	50	0	3
127	8.500000	8.830000	A4	50	50	0	3
128	8.500000	8.830000	A5	50	50	0	3
129	8.500000	8.670000	B2	50	50	1	7
130	8.500000	8.670000	E3	50	50	1	5
131	8.670000	8.830000	E2	50	50	1	7
132	8.830000	9.000000	B2	50	50	1	7
133	8.830000	9.000000	E3	50	50	1	5
134	8.830000	9.170000	F#4	50	50	0	2
135	8.830000	9.170000	F#5	50	50	0	5
136	9.000000	9.170000	E2	50	50	1	7
137	9.000000	9.170000	E5	50	50	0	3
138	9.170000	9.330000	B2	50	50	1	7
139	9.170000	9.330000	E3	50	50	1	5
140	9.170000	9.500000	G4	50	50	0	3
141	9.170000	9.500000	G5	50	50	0	3
142	9.330000	9.500000	E2	50	50	1	7
143	9.500000	9.670000	B2	50	50	1	7
144	9.500000	9.670000	E3	50	50	1	8
145	9.500000	9.830000	E4	50	50	0	2
146	9.500000	9.670000	E5	50	50	0	5
147	9.670000	9.830000	E2	50	50	1	7
148	9.670000	9.830000	E5	50	50	0	3
149	9.830000	10.000000	B2	50	50	1	7
150	9.830000	10.000000	E3	50	50	1	8
151	9.830000	10.170000	F#4	50	50	0	2
152	9.830000	10.170000	F#5	50	50	0	5
153	10.000000	10.170000	E2	50	50	1	7
154	10.170000	10.330000	B2	50	50	1	7
155	10.170000	10.670000	D4	50	50	0	1
156	10.170000	10.330000	D5	50	50	0	1
157	10.170000	10.330000	E3	50	50	1	5
158	10.330000	10.500000	D2	50	50	1	7
159	10.330000	10.670000	D5	50	50	0	3
160	10.500000	10.670000	A2	50	50	1	7
161	10.500000	10.670000	D3	50	50	1	9
162	10.670000	11.000000	B4	50	50	0	2
163	10.670000	11.000000	B5	50	50	0	5
164	10.670000	10.830000	C2	50	50	1	7
165	10.830000	11.000000	C3	50	50	1	9
166	10.830000	11.000000	G2	50	50	1	7
167	11.000000	11.170000	C2	50	50	1	7
168	11.000000	11.170000	E5	50	50	0	5
169	11.000000	11.170000	G4	50	50	0	3
170	11.000000	11.170000	G5	50	50	0	3
171	11.170000	11.500000	A4	50	50	0	3
172	11.170000	11.500000	A5	50	50	0	3
173	11.170000	11.330000	C3	50	50	1	9
174	11.170000	11.330000	G2	50	50	1	7
175	11.330000	11.500000	C2	50	50	1	7
176	11.500000	11.670000	C3	50	50	1	9
177	11.500000	11.830000	D5	50	50	0	1
178	11.500000	11.830000	F#4	50	50	0	2
179	11.500000	11.830000	F#5	50	50	0	5
180	11.500000	11.670000	G2	50	50	1	7
181	11.670000	11.830000	C2	50	50	1	7
182	11.830000	12.000000	C3	50	50	1	9
183	11.830000	12.000000	G2	50	50	1	7
184	11.830000	12.170000	G4	50	50	0	3
185	11.830000	12.170000	G5	50	50	0	3
186	12.000000	12.170000	C2	50	50	1	7
187	12.170000	12.330000	C3	50	50	1	9
188	12.170000	12.500000	F#4	50	50	0	2
189	12.170000	12.500000	F#5	50	50	0	5
190	12.170000	12.330000	G2	50	50	1	7
191	12.330000	12.500000	C2	50	50	1	7
192	12.500000	12.670000	C3	50	50	1	9
193	12.500000	12.830000	E4	50	50	0	2
194	12.500000	12.830000	E5	50	50	0	5
195	12.500000	12.670000	G2	50	50	1	7
196	12.670000	12.830000	C2	50	50	1	7
197	12.830000	13.330000	B4	50	50	0	2
198	12.830000	13.000000	C3	50	50	1	9
199	12.830000	13.330000	D#4	50	50	0	1
200	12.830000	13.330000	D#5	50	50	0	1
201	12.830000	13.000000	G2	50	50	1	7
202	13.330000	13.500000	E3	50	50	1	8
203	13.330000	13.500000	E4	50	50	0	2
204	13.500000	13.670000	A3	50	50	1	7
205	13.500000	13.670000	A4	50	50	0	4
206	13.670000	13.830000	D4	50	50	0	1
207	13.670000	13.830000	D5	50	50	0	3
208	13.830000	14.000000	G4	50	50	0	3
209	13.830000	14.000000	G5	50	50	0	3
210	14.000000	14.170000	D#4	50	50	0	1
211	14.000000	14.170000	D#5	50	50	0	3
212	14.170000	14.330000	A#3	50	50	1	7
213	14.170000	14.330000	A#4	50	50	0	4
